Lintang (deg), Bujur (deg), Tanggal (dd/mm/yyy), Waktu Akuisisi (UTC), Tingkat Kepercayaan (%), Satelit, Kecamatan, Kabupaten, Provinsi
-0.430359,114.684,2019-09-20,05:39:32,100,snpp,Laung Tuhup , Kab. Murung Raya , Kalimantan Tengah 
-0.119349,116.643,2019-09-20,05:39:32,81,snpp,Muarakaman , Kab. Kutai Kartanegara , Kalimantan Timur 
-0.13119,116.165,2019-09-20,05:39:32,100,snpp,Muarawis , Kab. Kutai Kartanegara , Kalimantan Timur 
-0.34451,114.627,2019-09-20,05:39:32,100,snpp,Laung Tuhup , Kab. Murung Raya , Kalimantan Tengah 
-1.04072,110.049,2019-09-20,05:39:32,89,snpp,Simpang Hilir , Kab. Kayong Utara , Kalimantan Barat 
-1.96253,103.952,2019-09-20,05:39:32,100,snpp,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-0.0547004,116.4,2019-09-20,05:39:32,85,snpp,Konahan , Kab. Kutai Kartanegara , Kalimantan Timur 
-1.68175,104.324,2019-09-20,05:39:32,89,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.68337,104.314,2019-09-20,05:39:32,88,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.67028,104.312,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.69419,103.968,2019-09-20,05:39:32,90,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
0.220876,116.612,2019-09-20,05:39:32,99,snpp,Muaraancalong , Kab. Kutai Timur , Kalimantan Timur 
0.219821,116.605,2019-09-20,05:39:32,96,snpp,Muaraancalong , Kab. Kutai Timur , Kalimantan Timur 
0.23323,116.609,2019-09-20,05:39:32,96,snpp,Muaraancalong , Kab. Kutai Timur , Kalimantan Timur 
-1.68068,103.993,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.68246,103.982,2019-09-20,05:39:32,100,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.68423,103.97,2019-09-20,05:39:32,91,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.66732,103.991,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.66909,103.98,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.67086,103.968,2019-09-20,05:39:32,100,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.67264,103.956,2019-09-20,05:39:32,93,snpp,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.65223,104.001,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.65397,103.989,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.65573,103.978,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.6575,103.966,2019-09-20,05:39:32,100,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.6389,103.999,2019-09-20,05:39:32,93,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
-10.0691,120.384,2019-09-20,05:36:41,100,snpp,Paberiwai , Sumba Timur , Nusa Tenggara Timur 
0.324477,116.496,2019-09-20,05:39:32,92,snpp,Muaraancalong , Kab. Kutai Timur , Kalimantan Timur 
0.188358,115.421,2019-09-20,05:39:32,96,snpp,Longhubung , Kab. Mahakam Ulu , Kalimantan Timur 
0.0370174,114.292,2019-09-20,05:39:32,100,snpp,Uut Murung , Kab. Murung Raya , Kalimantan Tengah 
-1.47575,104.107,2019-09-20,05:39:32,92,snpp,Kumpeh , Kab. Muaro Jambi , Jambi 
0.392343,116.231,2019-09-20,05:39:32,92,snpp,Kembang Janggut , Kab. Kutai Kartanegara , Kalimantan Timur 
0.405293,116.137,2019-09-20,05:39:32,87,snpp,Tabang , Kab. Kutai Kartanegara , Kalimantan Timur 
0.451754,116.13,2019-09-20,05:39:32,83,snpp,Tabang , Kab. Kutai Kartanegara , Kalimantan Timur 
-9.8266,120.13,2019-09-20,05:36:41,83,snpp,Tabundung , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.60687,119.973,2019-09-20,05:36:41,88,snpp,Lewa , Kab. Sumba Timur , Nusa Tenggara Timur 
-9.44125,119.781,2019-09-20,05:36:41,90,snpp,Umbu Ratu Nggay , Kab. Sumba Tengah , Nusa Tenggara Timur 
-7.01779604,110.14457703,2019-09-20,06:27:53,83,noaa20,Ngampel , Kab. Kendal , Jawa Tengah 
-7.01389456,106.90699768,2019-09-20,06:27:53,81,noaa20,Nyalindung , Kab. Sukabumi , Jawa Barat 
-6.6333003,105.89743805,2019-09-20,06:27:53,88,noaa20,Munjul , Kab. Pandeglang , Banten 
-4.79517555,105.84591675,2019-09-20,06:27:53,86,noaa20,Sukadana , Kab. Lampung Timur , Lampung 
-4.56736565,105.7807312,2019-09-20,06:27:53,82,noaa20,Bandar Mataram , Kab. Lampung Tengah , Lampung 
-4.5122242,105.65564728,2019-09-20,06:29:17,83,noaa20,Bandar Mataram , Kab. Lampung Tengah , Lampung 
-3.26903462,112.48475647,2019-09-20,06:29:17,81,noaa20,Seruyan Hilir , Kab. Seruyan , Kalimantan Tengah 
-3.17458749,112.59369659,2019-09-20,06:29:17,85,noaa20,Seruyan Hilir Timur , Kab. Seruyan , Kalimantan Tengah 
-3.14374208,112.34212494,2019-09-20,06:29:17,81,noaa20,Seruyan Hilir , Kab. Seruyan , Kalimantan Tengah 
-3.066046,112.72847748,2019-09-20,06:29:17,89,noaa20,Seruyan Hilir Timur , Kab. Seruyan , Kalimantan Tengah 
-4.08261728,105.40052795,2019-09-20,06:29:17,83,noaa20,Mesuji Timur , Kab. Mesuji , Lampung 
-3.95233417,105.22999573,2019-09-20,06:29:17,82,noaa20,Simpang Pematang , Kab. Mesuji , Lampung 
-3.85328484,105.48004913,2019-09-20,06:29:17,86,noaa20,Mesuji , Kab. Mesuji , Lampung 
-3.86654949,105.25926971,2019-09-20,06:29:17,84,noaa20,Mesuji , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.81421208,105.46694183,2019-09-20,06:29:17,95,noaa20,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.84226108,105.28424072,2019-09-20,06:29:17,82,noaa20,Mesuji , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.90011787,111.06008911,2019-09-20,06:29:17,83,noaa20,Pantai Lunci , Kab. Sukamara , Kalimantan Tengah 
-3.74262786,105.44850922,2019-09-20,06:29:17,100,noaa20,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.87783003,104.51628876,2019-09-20,06:29:17,81,noaa20,Cempaka , Kab. Ogan Komering Ulu Timur , Sumatera Selatan 
-3.71931171,105.46662903,2019-09-20,06:29:17,100,noaa20,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.71419024,105.32185364,2019-09-20,06:29:17,88,noaa20,Pematang Panggang , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.81532788,104.56962585,2019-09-20,06:29:17,81,noaa20,Cempaka , Kab. Ogan Komering Ulu Timur , Sumatera Selatan 
-2.82365227,110.68566895,2019-09-20,06:29:17,97,noaa20,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.84023714,110.30101013,2019-09-20,06:29:17,83,noaa20,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-3.1499989,108.12405396,2019-09-20,06:29:17,84,noaa20,Gantung , Kab. Belitung Timur , Kep. Bangka Belitung 
-3.6782937,104.66780853,2019-09-20,06:29:17,87,noaa20,Cempaka , Kab. Ogan Komering Ulu Timur , Sumatera Selatan 
-2.77226901,110.38503265,2019-09-20,06:29:17,94,noaa20,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.78951812,110.27588654,2019-09-20,06:29:17,94,noaa20,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-2.67042947,110.96912384,2019-09-20,06:29:17,100,noaa20,Manisamata , Kab. Ketapang , Kalimantan Barat 
-3.58743644,104.90875244,2019-09-20,06:29:17,82,noaa20,Lempung , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.51461935,105.34043121,2019-09-20,06:29:17,100,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.50686216,105.34645844,2019-09-20,06:29:17,95,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.04944563,108.17414093,2019-09-20,06:29:17,92,noaa20,Gantung , Kab. Belitung Timur , Kep. Bangka Belitung 
-3.50051117,105.25862885,2019-09-20,06:29:17,89,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.50901532,105.20256805,2019-09-20,06:29:17,94,noaa20,Pedamaran , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.56913471,104.67182922,2019-09-20,06:29:17,93,noaa20,Tanjung Buluk , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.57746339,111.05252075,2019-09-20,06:29:17,83,noaa20,Manisamata , Kab. Ketapang , Kalimantan Barat 
-3.37376928,105.86578369,2019-09-20,06:29:17,81,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.51067662,104.96749115,2019-09-20,06:29:17,82,noaa20,Pedamaran , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.39798641,105.43766022,2019-09-20,06:29:17,89,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.56486559,110.66508484,2019-09-20,06:29:17,83,noaa20,Kendawangan , Kab. Ketapang , Kalimantan Barat 
-3.42319274,105.13955688,2019-09-20,06:29:17,83,noaa20,Pedamaran , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.41759753,105.13157654,2019-09-20,06:29:17,97,noaa20,Pedamaran , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.41033959,105.13713074,2019-09-20,06:29:17,81,noaa20,Pedamaran , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.38214159,105.23312378,2019-09-20,06:29:17,88,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.23409271,106.02349854,2019-09-20,06:29:17,86,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.35758328,105.21507263,2019-09-20,06:29:17,97,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.22840619,106.01512909,2019-09-20,06:29:17,93,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.35198188,105.20706177,2019-09-20,06:29:17,100,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.43911338,110.88896179,2019-09-20,06:29:17,82,noaa20,Manisamata , Kab. Ketapang , Kalimantan Barat 
-3.2833724,105.52151489,2019-09-20,06:29:17,81,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.33303857,105.19704437,2019-09-20,06:29:17,87,noaa20,Cengal , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.43149281,110.87825012,2019-09-20,06:29:17,85,noaa20,Air Upas , Kab. Ketapang , Kalimantan Barat 
-3.25650692,105.51745605,2019-09-20,06:29:17,100,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.2880466,105.3123703,2019-09-20,06:29:17,89,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.2770288,105.33953857,2019-09-20,06:29:17,93,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.27919507,105.32545471,2019-09-20,06:29:17,96,noaa20,Tulung Selapan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.27477598,105.18048859,2019-09-20,06:29:17,100,noaa20,Pampangan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-3.27023983,105.16546631,2019-09-20,06:29:17,86,noaa20,Pampangan , Kab. Ogan Komering Ilir , Sumatera Selatan 
-2.89152813,107.40007019,2019-09-20,06:29:17,87,noaa20,Selat Nasik , Kab. Belitung , Kep. Bangka Belitung 
-3.32126927,103.70967102,2019-09-20,06:29:17,81,noaa20,Gunung Megang , Kab. Muara Enim , Sumatera Selatan 
-3.08878708,105.06494904,2019-09-20,06:29:17,90,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-2.62930632,107.98591614,2019-09-20,06:29:17,82,noaa20,Kelapa Kampit , Kab. Belitung Timur , Kep. Bangka Belitung 
-3.1313324,104.69481659,2019-09-20,06:29:17,94,noaa20,Pemulutan , Kab. Ogan Ilir , Sumatera Selatan 
-3.28057933,103.70942688,2019-09-20,06:29:17,84,noaa20,Talang Ubi , Kab. Penukal Abab Lematang Ilir , Sumatera Selatan 
-3.34474945,103.284935,2019-09-20,06:29:17,85,noaa20,Cecar , Kab. Musi Rawas , Sumatera Selatan 
-1.95806801,112.24981689,2019-09-20,06:29:17,82,noaa20,Seruyan Tengah , Kab. Seruyan , Kalimantan Tengah 
-3.14217067,104.53404236,2019-09-20,06:29:17,81,noaa20,Gelumbang , Kab. Muara Enim , Sumatera Selatan 
-3.27078128,103.59465027,2019-09-20,06:29:17,97,noaa20,Muara Lakitan , Kab. Musi Rawas , Sumatera Selatan 
-2.18675566,110.27155304,2019-09-20,06:29:17,83,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-3.03013396,104.46735382,2019-09-20,06:29:17,86,noaa20,Rantau Banyur , Kab. Banyuasin , Sumatera Selatan 
-1.85882962,111.87421417,2019-09-20,06:29:17,85,noaa20,Arut Utara , Kab. Kotawaringin Barat , Kalimantan Tengah 
-2.12607479,110.14263153,2019-09-20,06:29:17,91,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.11870956,110.13297272,2019-09-20,06:29:17,100,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.74960375,106.03161621,2019-09-20,06:29:17,81,noaa20,Simpang Rimba , Kab. Bangka Selatan , Kep. Bangka Belitung 
-3.01479959,104.21162415,2019-09-20,06:29:17,90,noaa20,Rantau Banyur , Kab. Banyuasin , Sumatera Selatan 
-2.84822941,105.26457977,2019-09-20,06:29:17,84,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-3.02633786,104.04385376,2019-09-20,06:29:17,90,noaa20,Penukal Utara , Kab. Penukal Abab Lematang Ilir , Sumatera Selatan 
-2.07492471,110.17828369,2019-09-20,06:29:17,94,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.03732324,110.18978882,2019-09-20,06:29:17,96,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.56748486,106.73709106,2019-09-20,06:29:17,83,noaa20,Koba , Kab. Bangka Tengah , Kep. Bangka Belitung 
-2.97305894,103.99365997,2019-09-20,06:29:17,83,noaa20,Lais , Kab. Musi Banyuasin , Sumatera Selatan 
-1.98816562,110.21683502,2019-09-20,06:29:17,85,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.82696867,104.73282623,2019-09-20,06:29:17,95,noaa20,Talang Kelapa , Kab. Banyuasin , Sumatera Selatan 
-1.52720296,112.46724701,2019-09-20,06:29:17,81,noaa20,Antangkalang , Kab. Kotawaringin Timur , Kalimantan Tengah 
-1.81139219,110.36782837,2019-09-20,06:29:17,84,noaa20,Matan Hilir Selatan , Kab. Ketapang , Kalimantan Barat 
-2.73489904,104.26622772,2019-09-20,06:29:17,88,noaa20,Betung , Kab. Banyuasin , Sumatera Selatan 
-1.37995899,112.84708405,2019-09-20,06:29:17,91,noaa20,Marikit , Kab. Katingan , Kalimantan Tengah 
-2.72062874,104.27112579,2019-09-20,06:29:17,86,noaa20,Betung , Kab. Banyuasin , Sumatera Selatan 
-1.36507618,112.87197876,2019-09-20,06:29:17,87,noaa20,Katingan Tengah , Kab. Katingan , Kalimantan Tengah 
-1.74536097,110.15513611,2019-09-20,06:29:17,96,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.75449777,110.09609222,2019-09-20,06:29:17,95,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-2.39703631,105.90908813,2019-09-20,06:29:17,98,noaa20,Sungai Selam , Kab. Bangka Tengah , Kep. Bangka Belitung 
-1.32198441,112.80873108,2019-09-20,06:29:17,100,noaa20,Marikit , Kab. Katingan , Kalimantan Tengah 
-1.7299825,110.19637299,2019-09-20,06:29:17,87,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.73790717,110.14535522,2019-09-20,06:29:17,100,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.7444458,110.10325623,2019-09-20,06:29:17,93,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.72781408,110.1525116,2019-09-20,06:29:17,94,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.73701584,110.09353638,2019-09-20,06:29:17,98,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-2.7763567,103.31865692,2019-09-20,06:29:17,83,noaa20,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.37090302,105.94288635,2019-09-20,06:29:17,84,noaa20,Sungai Selam , Kab. Bangka Tengah , Kep. Bangka Belitung 
-2.36519504,105.9344635,2019-09-20,06:29:17,97,noaa20,Sungai Selam , Kab. Bangka Tengah , Kep. Bangka Belitung 
-2.4316206,105.4103775,2019-09-20,06:29:17,82,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-1.20616758,113.12216187,2019-09-20,06:29:17,85,noaa20,Sanaman Mantikei , Kab. Katingan , Kalimantan Tengah 
-2.4259789,105.40222931,2019-09-20,06:29:17,96,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-1.21422398,113.0040741,2019-09-20,06:29:17,100,noaa20,Sanaman Mantikei , Kab. Katingan , Kalimantan Tengah 
-2.741678,103.27783966,2019-09-20,06:29:17,93,noaa20,Rawas Ilir , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.45250511,105.09500885,2019-09-20,06:29:17,89,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-2.75911069,102.98590088,2019-09-20,06:29:17,84,noaa20,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-1.6488626,110.08070374,2019-09-20,06:29:17,100,noaa20,Muara Pawan , Kab. Ketapang , Kalimantan Barat 
-1.21631491,112.79771423,2019-09-20,06:29:17,90,noaa20,Marikit , Kab. Katingan , Kalimantan Tengah 
-2.50995326,104.40668488,2019-09-20,06:29:17,83,noaa20,Pulau Rimau , Kab. Banyuasin , Sumatera Selatan 
-2.65980649,103.37181854,2019-09-20,06:29:17,92,noaa20,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.3985827,105.05039215,2019-09-20,06:29:17,100,noaa20,Banyuasin I , Kab. Banyuasin , Sumatera Selatan 
-2.49636769,104.36237335,2019-09-20,06:29:17,81,noaa20,Pulau Rimau , Kab. Banyuasin , Sumatera Selatan 
-1.43767858,111.13330841,2019-09-20,06:29:17,84,noaa20,Hulu Sungai , Kab. Ketapang , Kalimantan Barat 
-2.47546792,104.36629486,2019-09-20,06:29:17,93,noaa20,Pulau Rimau , Kab. Banyuasin , Sumatera Selatan 
-2.47094321,104.35152435,2019-09-20,06:29:17,82,noaa20,Pulau Rimau , Kab. Banyuasin , Sumatera Selatan 
-2.46537137,104.34364319,2019-09-20,06:29:17,91,noaa20,Pulau Rimau , Kab. Banyuasin , Sumatera Selatan 
-2.1930697,105.96118164,2019-09-20,06:29:17,83,noaa20,Mendo Barat , Kab. Bangka , Kep. Bangka Belitung 
-2.62756324,103.00195312,2019-09-20,06:29:17,95,noaa20,Karang Dapo , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.32814407,104.88905334,2019-09-20,06:29:17,100,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-0.88959211,114.12177277,2019-09-20,06:29:17,82,noaa20,Kapuas Hulu , Kab. Kapuas , Kalimantan Tengah 
-2.32042646,104.89502716,2019-09-20,06:29:17,89,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-2.32255101,104.881073,2019-09-20,06:29:17,100,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.30027986,111.1967392,2019-09-20,06:29:17,85,noaa20,Hulu Sungai , Kab. Ketapang , Kalimantan Barat 
-2.5606873,102.99198151,2019-09-20,06:29:17,81,noaa20,Nibung , Kab. Musi Rawas Utara , Sumatera Selatan 
-2.47245169,103.39951324,2019-09-20,06:29:17,100,noaa20,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-2.32181644,104.21524811,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-0.85604143,113.6548996,2019-09-20,06:29:17,95,noaa20,Kahayan Hulu Utara , Kab. Gunung Mas , Kalimantan Tengah 
-0.91898316,113.18286133,2019-09-20,06:29:17,94,noaa20,Sanaman Mantikei , Kab. Katingan , Kalimantan Tengah 
-0.92576373,113.06942749,2019-09-20,06:29:17,89,noaa20,Sanaman Mantikei , Kab. Katingan , Kalimantan Tengah 
-0.71232277,113.96309662,2019-09-20,06:29:17,100,noaa20,Mandau Talawang , Kab. Kapuas , Kalimantan Tengah 
-0.69951683,113.96928406,2019-09-20,06:29:17,97,noaa20,Mandau Talawang , Kab. Kapuas , Kalimantan Tengah 
-0.7233668,113.81734467,2019-09-20,06:29:17,86,noaa20,Kapuas Hulu , Kab. Kapuas , Kalimantan Tengah 
-0.79364204,113.36920929,2019-09-20,06:29:17,86,noaa20,Damang Batu , Kab. Gunung Mas , Kalimantan Tengah 
-0.65452343,114.02874756,2019-09-20,06:29:17,94,noaa20,Mandau Talawang , Kab. Kapuas , Kalimantan Tengah 
-2.33938575,103.20160675,2019-09-20,06:29:17,86,noaa20,Babattoman , Kab. Musi Banyuasin , Sumatera Selatan 
-1.82236362,105.8891449,2019-09-20,06:29:17,88,noaa20,Riausilip , Kab. Bangka , Kep. Bangka Belitung 
-2.24499917,103.10791779,2019-09-20,06:29:17,91,noaa20,Pauh , Kab. Sarolangun , Jambi 
-1.21586263,109.438591,2019-09-20,06:29:17,83,noaa20,Pulaumaya Karimata , Kab. Kayong Utara , Kalimantan Barat 
-0.33056456,114.64221191,2019-09-20,06:29:17,94,noaa20,Laung Tuhup , Kab. Murung Raya , Kalimantan Tengah 
-2.01184011,103.84313965,2019-09-20,06:29:17,85,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.97572637,103.99233246,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.97884965,103.97171783,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.16287398,102.74996185,2019-09-20,06:29:17,82,noaa20,Pauh , Kab. Sarolangun , Jambi 
-1.96770811,103.95600128,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.96978986,103.94225311,2019-09-20,06:29:17,97,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.95563042,103.98864746,2019-09-20,06:29:17,82,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.95979297,103.96115875,2019-09-20,06:29:17,98,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.96187449,103.94741058,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-2.13435388,102.8104248,2019-09-20,06:29:17,85,noaa20,Pauh , Kab. Sarolangun , Jambi 
-1.94797826,103.99452972,2019-09-20,06:29:17,91,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.95422256,103.95329285,2019-09-20,06:29:17,94,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.94865239,103.94543457,2019-09-20,06:29:17,94,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.79602253,104.28077698,2019-09-20,06:29:17,100,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.78522921,104.30735016,2019-09-20,06:29:17,87,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.7904458,104.27288818,2019-09-20,06:29:17,89,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.83315444,103.99084473,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.83731639,103.96337128,2019-09-20,06:29:17,96,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.77547371,104.32704926,2019-09-20,06:29:17,90,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.82550228,103.99672699,2019-09-20,06:29:17,100,noaa20,Banyunglincir , Kab. Musi Banyuasin , Sumatera Selatan 
-1.7684983,104.28369904,2019-09-20,06:29:17,93,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.77058673,104.26992035,2019-09-20,06:29:17,100,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.80082703,104.07035065,2019-09-20,06:29:17,98,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-0.27274716,113.96123505,2019-09-20,06:29:17,87,noaa20,Seribu Riam , Kab. Murung Raya , Kalimantan Tengah 
-1.80254459,104.01437378,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
0.22386727,116.60555267,2019-09-20,06:29:17,84,noaa20,Muaraancalong , Kab. Kutai Timur , Kalimantan Timur 
-1.708529,104.3664093,2019-09-20,06:29:17,100,noaa20,Muara Telang , Kab. Banyuasin , Sumatera Selatan 
-1.70367253,104.30924225,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.74860787,104.01332855,2019-09-20,06:29:17,86,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.72426188,104.12921143,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.7451216,103.99172974,2019-09-20,06:29:17,100,noaa20,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.6893003,104.3134079,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.7330488,104.02431488,2019-09-20,06:29:17,96,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.73512983,104.01057434,2019-09-20,06:29:17,92,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.73721051,103.99682617,2019-09-20,06:29:17,100,noaa20,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.68059003,104.32621765,2019-09-20,06:29:17,87,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.71082211,104.12645721,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.72539592,104.03019714,2019-09-20,06:29:17,91,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.7316395,103.98896027,2019-09-20,06:29:17,94,noaa20,Sungai Gelam , Kab. Muaro Jambi , Jambi 
-1.67501056,104.31832886,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.70837283,104.09796143,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
-1.69655108,104.13135529,2019-09-20,06:29:17,100,noaa20,Kumpeh , Kab. Muaro Jambi , Jambi 
